mediaid,name_screen,caption,comments,likes,related_player_id
774387,allbell2,"Do u think he will get to celebrate again this season?",6,42,324599988
853081,dubstoday,"For all the people that say he chokes in the finals 馃槫
鈥?馃憠@stunningcurry @dubstoday",2,42,324599988
942243,steele_graphic,"Stephen Curry 30 Art @stephencurry30 #goldenstatewarriors #nbabasketball #nbaart #nba #basketball #bball #stephcurry #stephencurry #stephencurry30 #curry30 #stephencurryedit #mvp #champions #artistsofinstagram #artistsoninstagram #artsy #arteffects #greatest #graphicdesigner #graphicdesign #graphicartists #graphicillustration #digitalart #digitalartists #digitalartwork #digitalillustration  #bballislife #vectorillustration #vectorart #myart",1,42,324599988
151971,hybridnik,,122,2778,324599988
933125,hybridnik,"cc mediedits",148,3356,324599988
209711,hybridnik,"only got room for 2
for jackie #cosmogrp",183,3475,324599988
249180,hybridnik,"ask the rockets
#cosmogrp",142,3751,324599988
616767,hybridnik,"鈥?threezus
[ac slvtae]
#cosmogrp",141,3064,324599988
336294,allbell2,"He looks so happy 馃挀馃挅馃挆",4,66,324599988
831169,finalscurry,"That celebration tho 馃槀馃敟
馃憠 @finalscurry",2,104,324599988
146964,finalscurry,"Curry throws it down 馃敟馃敟馃敟
馃憠 @finalscurry",2,32,324599988
241310,dubstoday,"KD keeping it real馃敟馃敟馃敟
鈥?Follow @dubstoday (me)",5,45,324599988
765660,dubstoday,"What would u do?
鈥?Follow @dubstoday (me)",5,111,324599988
104370,warriorsupdated,馃敟馃敟馃敟,7,81,324599988
224871,warriorsupdated,"Chef curry with the pot 馃い",3,41,324599988
811241,hyperflash_edits,"馃槏馃槏 look at him @stephencurry30 #stephcurry #stephencurryedit",0,17,324599988
381592,dubstoday,"Thoughts on his rating?
鈥?Follow @warriorsupdated for more!",8,37,324599988
474239,warriorsupdated,Three-peat?,3,54,324599988
226416,dubstoday,"馃挭
鈥?Follow @warriorsupdated for more!",7,23,324599988
709362,dubstoday,"@boogiecousins has arrived 馃挭
鈥?Follow @warriorsupdated for more!",4,21,324599988
867562,dubstoday,"Quote: 鈥淚 don鈥檛 know where I鈥檇 be without steph鈥?KD
鈥?Follow @warriorsupdated for more!",2,40,324599988
209723,dubstoday,"馃槀馃槀馃槀
鈥?Follow @warriorsupdated for more!",1,34,324599988
445931,dubstoday,"Warriors officially resigned Steve Kerr!
鈥?Follow @warriorsupdated for more!",5,56,324599988
600485,dubstoday,"Official Press conference will be held on Thursday in Oakland to officially introduce @boogiecousins to The Golden State Warriors! #badabingbadaboom",1,83,324599988
664629,dubstoday,"I think 97 what do u think? 鈥?Follow @warriorsupdated for more!",6,23,324599988
521691,warriorsupdated,"I think 97 wbu?
鈥?Follow @s30center for more!",11,60,324599988
614566,dubstoday,"Answer below  v
鈥?Follow @warriorsupdated for more!",7,68,324599988
507758,dubstoday,"What would u do?
鈥?Follow @warriorsupdated for more!",10,47,324599988
695092,warriorsupdated,"Throw back to Steph accepting his mvp award 馃槶
鈥?Following @s30center for more!",2,44,324599988
952184,warriorsupdated,"Steph at the golf game 馃挆
鈥?Follow @s30center for more",2,64,324599988
675642,warriorsupdated,"Air Jordan who 馃槀
鈥?Follow @s30center for more (@bayshero)",1,63,324599988
521660,warriorsupdated,"Ray Allen vs Stephen Curry 馃挦馃敟
鈥?Follow @s30center for more (@nbcsauthentic)",2,126,324599988
581374,oldmysticbellarke,"golden (state warriors)
-
-
tag @stephencurry30 PLEASE!! -
ac velocityhttp / cc woahlinctavia
-
-
tags:
#omgpage #omgpageedit #omgunderrated #omgpageedits #omgpagesports #omgpagehot #stephcurryedit #stephencurryedit #stephcurry #stephcurry30 #stephencurry #stephencurry30 #mvp #velocity #velocityedit #ayeshacurry #draymondgreen #klaythompson #kevindurant #velocityaudio #gsw #gswedit #goldenstatewarriors #goldenstatewarriorsedit #basketball #basketballedit #nba #nbaedit #warriors #warriorsedit",73,442,324599988
341889,warriorsupdated,"Steph with baby Cannon 馃槏
鈥?Follow @warriorsreign for more!",4,87,324599988
965323,hyperflash_edits,"Mrs mvp 馃檮 
@stephencurry30 #stephcurry #stephencurryedit #mvp",4,415,324599988
800949,moultifandom,".
>> stephen curry || otw
most valuable player.
鈥斺€?fc 3,821
鈥斺€?vc @xopias
[#goldenstatewarriors #omgpage]",7,804,324599988
108775,splashbrosaf,"My men 馃い
for @klayismybae @wtfklay",12,301,324599988
141025,v.oidgrande,"omg rare sighting of sema鈥檚 bby!
FOR SEMA!!!!! @hybridnik 
cc: demqn
ac: velvqt (soundcloud)
#omgpage",56,1679,324599988
378803,voidwinston,"If you鈥檙e lonely come be lonely with me 馃い #stephencurry #stephcurry #stephencurryedit #edit #effects #supporter #support #teamcurry #youtube #nba #like4like #likesforlikes #likeforfollow #fanpage",0,19,324599988
470937,stephlegacy,"a man |
ac hybridnik (sc)
cc celestial 
dt @stephforthree_ @curry_af @hybridnik [#stephencurry @stephencurry]",18,676,324599988
218278,splashbrosaf,"Russ.
for @jordantheditor 鈥?#goldenstatewarriors#goldenstatewarriorsedit#warriors#warriorsedit#dubnation#splashbrothers#splashbrothersedit#stephencurry#stephencurryedit#kevindurant#kevindurantedit#klaythompson#klaythompsonedit#draymomdgreen#draymondgreenedit#stephcurry#stephcurryedit#chefcurry#chefcurryedit#kd#kdedit#moneygreen#omgpage#omgedit#omgunderrated#nba",5,51,324599988
678576,authentxx,"鈥攍ook alive

Dt: @basicxlly.mxlti 
#omgpage  #stephencurryedit",6,34,324599988
738047,voidape,"we stan a champion馃敟
鈥斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€?鈥?ac: idk sorry
dt: laura cause she wanted to see it first
鈥?@stephencurry30 #stephencurry #stephencurry30 #stephcurrywiththeshot #stephencurryedit #stephencurryedits #warriors #edits #audios #audiosforedits #curry #warriorsground #omgpage #aesthetic #aeedit #svp #svpedit",5,202,324599988
654505,splashbrosaf,"I made this a couple days ago and it鈥檚 rlly bad 
for @stephencurry_mvp30
鈥?#Goldenstatewarriors#goldenstatewarriorsedit#warriors#warriorsedit#dubnation#splashbrothers#splashbrothersedit#stephencurry#stephencurryedit#kevindurant#kevindurantedit#klaythompson#klaythompsonedit#draymomdgreen#draymondgreenedit#stephcurry#stephcurryedit#chefcurry#chefcurryedit#kd#kdedit#moneygreen##omgpage#omgedit#omgunderrated",1,189,324599988
58385,xopias,"happy belated father鈥檚 day 馃お
_for tina!
[ #stephcurry #gsw #omgpage ]",29,664,324599988
328407,splashbrosaf,"Happy Fathers Day @stephencurry30 hope you have an amazing day 
Swipe for second version 鈥?#goldenstatewarriors#goldenstatewarriorsedit#warriors#warriorsedit#dubnation#splashbrothers#splashbrothersedit#stephencurry#stephencurryedit#kevindurant#kevindurantedit#klaythompson#klaythompsonedit#draymomdgreen#draymondgreenedit#stephcurry#stephcurryedit#chefcurry#chefcurryedit#kd#kdedit#moneygreen##omgpage#omgedit#omgunderrated",2,196,324599988
466883,splashbrosaf,"Lit collab with @currysbell 
I did Klay they did Nick 
#goldenstatewarriors#goldenstatewarriorsedit#warriors#warriorsedit#dubnation#splashbrothers#splashbrothersedit#stephencurry#stephencurryedit#kevindurant#kevindurantedit#klaythompson#klaythompsonedit#draymomdgreen#draymondgreenedit#stephcurry#stephcurryedit#chefcurry#chefcurryedit#kd#kdedit#moneygreen##omgpage#omgedit#omgunderrated",0,59,324599988
349192,xopias,"yeehaw
_ac me
_tc currysdurant
_dt baysdubs ;)
[ #stephcurry #gsw #omgpage ]",41,1243,324599988
345312,moved.li.vsnjutare,"oof 馃挴馃槱馃槏
鈥?
everyone sleeping on Steph Curry well I鈥檓 over here wishing I was sleeping with him馃槖馃槀馃憦馃徑
鈥?[#omgpage #stephcurry #stephencurry #stephencurryedit ]",1,52,324599988
678981,splashbrosaf,"Swaggy Champ 
for @swaggyxnation cause they love swaggyp",8,73,324599988
358969,splashbrosaf,"Back to Back 
I tried remaking @klayismybae 鈥榮 edit but hers is better so go check it out",1,186,324599988
757903,moved.li.vsnjutare,"issssaaaa lane馃弳馃槒
鈥?anotha pt? oops...馃馃挒
(Instagram why you gotta ruin the quality like that! )馃槖馃槖馃挀馃挆
鈥?[ #omgpage #stephencurryedit #stephcurry #stephencurry #warriors #goldenstatewarriors #nba #lebronjames ]",0,68,324599988
712608,splashbrosaf,"Golden State Warriors Collab 
@myotpklephen 
@splashbrosbbygirl 
@swaggyxnation 
Me when I was still xcurrys 
@klayismybae 
@spxcegorl
All u guys鈥?parts were amazing",3,95,324599988
289328,moved.li.vsnjutare,"deserve to be this happy 24/7 馃槱馃挅馃挐
鈥?
I鈥檓 soooooooo happy, like, 108-85 WOOT! still think Curry shoulda been MVP but whatevs 馃挴鉂わ笍
鈥?[#warriors #stephcurry #stephencurry #stephencurryedit #nba #goldenstate #goldenstatewarriors #klaythompson #kevindurant ]",0,16,324599988
308817,splashbrosaf,"3x champ 
since u guys wanted me to finish 
ac ?
for @baysdubs @jylanbaes
cc crustytutorials 
app vs",6,155,324599988
676100,moved.li.vsnjutare,"I鈥檓 so hecking proud馃弲馃弨馃挴
鈥?
GOLDEN STATE 2018 NBA CHAMPS馃槱馃憦馃徑
鈥?
[#omgpage #stephencurry #stephencurryedit #stephcurry #nba #warriors #goldenstatewarriors #nbachamps #kevindurant #nbamvp ]",1,15,324599988
454048,moved.li.vsnjutare,"#30 馃弲馃弨
鈥?I prolly won鈥檛 ever stop editing this manz, not even sorry 馃
鈥?
[#stephcurry #stephencurry #stephencurryedit #nba #warriors ]",0,57,324599988
241939,moved.li.vsnjutare,"馃挐馃挅馃挀馃挒馃挆馃挄
鈥?
I can鈥檛, he鈥檚 such a bean 馃槱馃槏馃槀鉂わ笍鉂わ笍
鈥?
[#omgpage #stephcurry #stephencurry #stephencurryedit #nba #warriors ]",0,76,324599988
847552,moved.li.vsnjutare,"gotta stick to my brand...鈽猴笍馃槒
鈥?sry lebron, Steph for the win.馃挒
鈥?[#stephcurry #stephencurry #stephencurryedit #lebronjames #warriors #nba ]",0,89,324599988
511943,xopias,"mvp
_ac me
[#stephcurry #gsw #omgpage]",31,891,324599988
17057,moved.li.vsnjutare,"new manz up in here 馃弳馃槏
鈥?obsession grows 馃槱
[#stephencurry #stephencurryedit #stephcurry ]",0,25,324599988
549456,moved.li.vsnjutare,"the best side of a smol baller馃槱馃挄馃挅馃挒
鈥?
stephen curry is an angel鈽猴笍馃槡
鈥?
[#omgpage #stephencurry #stephencurryedit ]",1,90,324599988
696109,splashbrosaf,"He started talking trash to steph馃槀
鈥斺€斺€?ac oblivionlvst
for @klayismybae @hybridnik
cc crustytutorials
program vs
鈥斺€斺€?My first edit on this acc! 馃榿",7,350,324599988
832176,stephenc30ry,"Who鈥檚 lookin鈥?stronger?
.
.
.
#steph #stephen #stephcurry #stephencurry #chefcurry #curry #sc #30 #stephencurryedit #warriors #thedubs #dubnation #goldenstate #goldenstatewarriors #gsw #strengthinnumbers",0,10,324599988
72555,supremeeditts,"this is trash 馃槓. But ignore the tags // #stephcurry #stephen #stephencurry #stephcurryedit #stephcurryedits #stephencurryedits #stephencurryedit #basketball #goat #goldenstatewarriors #basketballedits  #basketballedit #edits #edit //",2,75,324599988
866244,editsbyao,"#nba #stephencurry #stephencurryedit",0,7,324599988
113556,stephenc30ry,"Game 4 !! Wait for it... .
.
.
.
#stephencurryedit #curryedit #videoedits #dubnation #warriors #gamefour #pelicans #stephencurry #sc #30 #NBA #basketball
.
.
.
. 
@stephencurry30 @warriors",0,26,324599988
969046,artgozzipnation,"#nba #hotties #stephencurry #goldenstatewarriors Stephen curry daddy af 馃挋馃挍馃挋馃挍馃挋馃挍馃挋 馃弨馃弨馃弨馃弨 #stephencurryedit #stephencurryfan #stephencurry30馃弨 #nbaplayoffs #nbachamps #sports #basketballstars",0,3,324599988
504563,garbanzolo,"i love stephen curry with all my heart. if you don't know now you know 馃樆
[ creds @curry_af ]
路
#stephencurry #curry #wardellstephencurry #stephencurryedit #goldenstatewarriors #basketball #goldenstate #warriors #omgpage",5,250,324599988
615676,splashycurrys,"for all the steph curry and zach lavine girls",3,81,324599988
564690,supremeeditts,"馃悙 comment anyone I鈥檒l try to make an edit 馃馃徑 #stephencurry #edit #stephencurryedits #stephencurryedit #edits",1,47,324599988
976421,supremeeditts,"#edits #quotes #stephencurry #stephencurryedit #qoute #edit",0,20,324599988
188035,atomizerfx,"Stephen Curry 30 馃敟
------------------------------------------
#curryedit #curryeditfx #stephcurry #stephencurry #stephcurry30 #stephcurryedit #stephencurryedit #stephcurry30edit #30edit #basketballedits #basketballeditsfx #bballedits #bball #fx #atomizer #adambomb818 #atomizerfx",0,47,324599988
10913,void.david,"[Stephen Curry  X See Me Up] [ac: i forgot sorry] [dt: all #fleursgrp members] [cc: bc i鈥檓 lazy]",1,25,324599988
490459,curryfamilyig2.0,"u jus want attEntioN 馃槱鉁嬸煆?I was so proud of this [OLD EDIT]",12,270,324599988
419556,crosstapes,"Odell X Curry馃槾
#repost
-
Tags: #edits #nba #nfl #basketball #football #odellbeckhamjr #stephcurry #goatdell #follow4follow #anklebreaker #dunks #touchdowns #odellcatch #editcity #nfledit #nbaedit #stephencurryedit #odellbeckhamjredit #like4like #follow #followme #editing #nflmixtape #nbamixtape #follow4like #odell #steph #appedit",3,81,324599988
626401,aesthetic.markk,"hey listen i am sorry it鈥檚 not mark but i stan my man Stephen
(ALSO DONT STEAL I DIDNT PUT A WATERMARK)
鈥?鈥?IDK WHAT HAPPENED TO THE TRANSITIONS I AM SORRY
鈥?鈥?dt: @dmsjacks because she is my new favorite editor and she likes the warriors
鈥?鈥?#warriors #warriorsedit #stephcurry #stephencurryedit",3,88,324599988
873339,curry_editz30,"New edit!! #stephencurryedit #stephencurrymixtape #stephencurry #warriors #dubnation",2,37,324599988
487489,steph.curry.gs,"Broken ankles 馃槺 who else remembers this?? @stephencurry30 @cp3 #stephcurry #stephencurry #stephencurryedit #stephcurryedits #100views #likes #nba #NBAcurry #gswarriors #gsw #goldenstate #followme",0,35,324599988
817428,steph.curry.gs,"#riptolebron 馃槀馃槀plz tag @stephencurry30 @kingjames #100views #stephcurry #stephencurry #stephencurryedit #stephcurryedits #likes #views #view #like #followme #golden #state #nba #cavs #lebron #james",8,31,324599988
624674,steph.curry.gs,"Who has better handles?? Comment down below @stephencurry30 @kyrieirving #stephcurry #stephencurry #stephencurryedit #stephcurryedits #kyrieirving #kyrie #gswarriors #handles #likes #likeit #like #followme #followers #comment #commentplease",5,27,324599988
671085,steph.curry.gs,"The alley-oop pass to iggy was sick 馃槺馃敟馃敟 plz tag @stephencurry30 #stephcurry #stephencurry #stephencurryedit #stephcurryedits #stephencurry30 #likes #views #followers #followme #curry #gsw #warriors #oracle #alleyoop #nba #likeit",0,50,324599988
481402,the_beast2k,"#thegreekfreak #giannisantetokounmpo @giannis_an34 #slamdunk #kingofdunks @the_beast2k#bucks#nba #megadunk#superdunks #edits #giannisantetokounmpogreece #giannis #giannisantetokounmpo34 #giannisantetokounmpoedit",1,5,912639211
393753,packers.bucks,"| finally posted again馃槄
-
-
岽€岽剕 videostarprcsets
岽呩礇| tagged
岽勧磩| vscoloringsbyalanah
-
-
[ #giannisantetokounmpo #giannisantetokounmpoedit ] @giannis_an34",4,34,912639211
524562,fsl_digital,"Giannis Antetokounmpo
.
.
.
.
.
.
.
#giannis #giannisantetokounmpo #antetokounmpo #bucks #milwaukeebucks #milwaukee  #nba #basketball #baller #mvp #dunk #dunks #edit #edits #giannisantetokounmpoedit #green #馃敟 #馃弨 #editsaccount #f4f #follow4follow",8,15,912639211
441547,ha1zk,"smokin' legal
ib cc me
cc bikutamvs (edited by me)",31,109,912639211
634051,packers.bucks,"| sweet but a psycho馃弨馃枻
ac| @exquiis
fc| 103
dt| tagged
@bucks @giannis_an34
鈥斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€?
[#bucks #packersedit #greenbaypackers #bucksedit #giannisantetokounmpo #giannisantetokounmpoedit #nfl #nba #gopackgo #bucks #basketball #americanfootball #america #omgpageunderrated #omgpage #omgpageedit #videostar #videostarapp ]",5,41,912639211
845614,packers.bucks,"| that鈥檚 the way it is馃弨馃枻
[flash warning]
ac| forgot
fc| 95
@bucks @giannis_an34
鈥斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€?
[#bucks #bucksedit #packersedit #greenbaypackers #greenbaypackersedit #giannisantetokounmpo #giannisantetokounmpoedit #nfl #nba #gopackgo #bucks #basketball #americanfootball #america #omgpageunderrated #omgpage #omgpageedit #videostar #videostarapp ]",1,37,912639211
325916,packers.bucks,"| sitting up there馃弨馃枻
ac| me
fc| 96
@bucks @giannis_an34
鈥斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€斺€?
[#bucks #bucksedit #giannisantetokounmpo #giannisantetokounmpoedit #nfl #nba #basketball #americanfootball #america #omgpageunderrated #omgpage #omgpageedit #videostar #videostarapp ]",2,34,912639211
92738,nba.edits2018,"The Giannis Antetokounmpo
Rate Out Of 10 馃弨馃弨馃弨
@giannis_an34 @bucks @nba @nike 
Day 7 Week 1
#nba #posterizer #nike #dunk #slamdunk #nbaedits #nbaedit #edit #edits sick #dope #follow #like #best #beast #legend #legendary #win #justdoit #justeditit
 #bucks #34 #giannis #milwaukee #milwaukeebuck #winner #milwaukeebucks #giannisantetokounmpo #giannisantetokounmpoedit",1,18,912639211
