mediaid,caption,likes,comments,related_player_id
1623463150652529925,"Making moves in the right direction. Good job in Madison Fellas. @bucks",148733,645,912639211
1622818341013357280,"One of the highlights of my summer. It’s always fun working out with big bro @thanasis_ante43",103580,297,912639211
1621344205283943987,😃🙏🏾,116245,223,912639211
1620067839921992887,"Don’t take nothing for granted.",140828,826,912639211
1612728382029941558,"Year 5 Day 1 #Blessed",113960,3900,912639211
1611013864757340548,"Working on a big announcement for @bmoharrisbank",82691,307,912639211
1609509755331984031,"Blessed!! @kostas__ante13 @thanasis_ante43",74681,160,912639211
1602459665090043896,"Step by step... Day by day",143039,1061,912639211
1600287352244494915,"Keep moving forward ➡️. #Mpravo magkes @thanasis_ante43",105311,385,912639211
1599406106920387863,"Happy birthday @matthewdelly!!!!! Maybe one of the best teammates I've ever had! I owe this guy 2.487 dinners for all the screens he set for me last season. #enjoyyourday",132574,445,912639211
1598849930029698433,"Just trying to get better everyday.",136830,1072,912639211
1598088828337607838,"Good job Fellas! @thanasis_ante43 #Turkey",100147,262,912639211
1597394713404900536,"One more game.. Do or die, play hard and put your soul into it.  @thanasis_ante43",94820,300,912639211
1596046899331567378,"Help your brother’s boat across, and your own will reach the shore. – Hindu Proverb #F.O.E @kostas__ante13 @alex_ante34 @thanasis_ante43 @francisadetokunbo",89076,201,912639211
1595402273402699289,"Up ⬆️Up ⬆️ and Away @kostas__ante13",91758,118,912639211
1595123488124284624,"Keep Fighting🇬🇷 #Proud @thanasis_ante43",102385,263,912639211
1593603332290117577,"O Elevator 💪🏾💪🏾💪🏾 @thanasis_ante43",77653,391,912639211
1590168557655096767,"Happy birthday @alex_ante34 we love you playa!!!! #KeepGettingBetterOnAndOffTheCourt",61106,456,912639211
1590164576178397912,"Yes @alex_ante34 it's your birthday!!! #HappyBirthday",39512,84,912639211
1589906629460251445,"Thank you China! 🇨🇳✌🏾",65399,604,912639211
1578501595305801958,"What do you guys think of our new @NikeBasketball Jerseys👀",110094,1710,912639211
1574166406990570363,#Memories❤,64838,166,912639211
1573438108649125619,"Happy birthday daddy!!! We love you ❤️ #JustOneEmoji #ImTryingNotToBeASoftie",86238,294,912639211
1571959399962263361,"Thank you Philippines 🇵🇭 I had a great time! #KingBally",104037,351,912639211
1565129084799098964,"Philippines 🇵🇭!!",94267,474,912639211
1561411971454490657,"Happy birthday big Bro @thanasis_ante43 !!!! Mannn it's unbelievable where we started and where we are now. With some hard work and patience we continue to achieve big things!!! You're the best big brother we could ever ask for, you keep this family together, with your positivity and great advice, you're the glue of our family!! And just know, you got my back and I'll always have yours. And that's how it goes.. Happy birthday @thanasis_ante43 #antetokoumbros ☘️",83621,241,912639211
1559796879092623821,"😑😑W/ @thanasis_ante43 #maradesipris #GreecebyGreeks #Antetokounbros",95578,234,912639211
1555550899388506514,"If you guys ever fly to Greece or out of Greece make sure you don't forget to grab your #bluemagazine and check it out your boy is on the cover 👀! @aegeanairlines",106377,458,912639211
1550978611917808039,"#Antetokounbros #WeAreAllBros @thanasis_ante43 @kostas__ante13 @alex_ante34",57283,263,912639211
1547264967270744222,"Check out the final cut and let me know what you think! Shout out to Ahmad and his team at @bmwmilwaukeenorth for being so great to work with! Visit BMW of Milwaukee North in Glendale, WI for a true BALLER experience!! #bmw #bmwofmilwaukeenorth #moretocome",73032,327,912639211
1545914956096369307,"Thank you Athens #Antetokounbros #WeAreAllBros #NikeBasketball #17people",83695,513,912639211
1545893667730218776,"Caption this! @thanasis_ante43 @kostas__ante13",86313,341,912639211
1544158264107199569,"#WeAreAllBros Παιδιά, χθες έφυγαν 10 χιλιάδες βραχιολάκια σε 4 ώρες και σημερα αλλα 2000 σε μια ώρα! Τα εκδοτήρια του ΟΑΚΑ θα είναι ανοιχτά σήμερα ως τις 15.00! ΟΑΚΑ, 19.00 την Κυριακή. Πάμε να το ζήσουμε μαζί! 👌👏 #Antetokounbros W/ @thanasis_ante43 @alex_ante34 @kostas__ante13",60916,143,912639211
1543547819843322077,"Caption this... W/ @thanasis_ante43",74129,250,912639211
1541499519480846385,"Δώσε πάσα σαν τον @thanasis_ante43 κι εμένα. ξεκίνα ζέσταμα για το Antetokounbros game στο Nike Basketball Lounge του ΟΑΚΑ στις 25 Ιουνίου #Antetokounbros #NikeBasketball",28227,60,912639211
1541439451125060056,"#WeAreAllBros W/ @thanasis_ante43",40121,47,912639211
1541407918255298946,"#Antetokounbros Ελάτε να το ευχαριστηθούμε μαζί! W/ @thanasis_ante43",44549,44,912639211
1541406149794166363,"#Antetokounbros Με πολλά καρφώματα!",57828,75,912639211
1541403291300580435,"#Antetokounbros Με μεγάλους παίχτες!",57694,93,912639211
1541402022112506921,"#Antetokounbros Θα υπάρξουν πολλά δώρα!",74391,96,912639211
1541401261483910425,"#Antetokounbros @thanasis_ante43 25 Ιουνίου στο ΟΑΚΑ, Δωρεάν Είσοδο!",66658,70,912639211
1540208140188223457,"Happy Father's Day 👨🏾 I love you daddy!! @thanasis_ante43 @alex_ante34 @kostas__ante13",70870,192,912639211
1539709473245105675,"Antetokounbros_2017! ΘΕΣΣΑΛΟΝΙΚΗ  ΣΗΜΕΡΑ ΝΑ ΕΙΣΤΕ ΟΛΟΙ ΕΚΕΙ !!!!!! ΣΤΟ ΑΛΕΞΑΝΔΡΕΙΟ, Η ΕΙΣΟΔΟΣ ΕΙΝΑΙ ΔΩΡΕΑΝ ΓΙΑ ΟΛΟΥΣ! 17:00Ωρα #WeAreAllBros @thanasis_ante43 @kostas__ante13 @alex_ante34",89405,293,912639211
1537838491186392525,"Checking out some new talents… #shooting #AegeanAirlines …coming soon",85289,177,912639211
1536727622197113040,"Antetokounbros_2017! Θεσσαλονίκη 18 Ιούνη, Αθήνα 25 Ιούνη! Η είσοδος είναι ΔΩΡΕΑΝ για όλους! #WeAreAllBros @thanasis_ante43 @kostas__ante13 @alex_ante34",95000,247,912639211
1535816860507256275,"W/ @thanasis_ante43 
#OnassisFoundation #ReleasePotential #Antetokounbros",26268,123,912639211
1533110344880549995,"Στα στενά της Σαντορίνης! @thanasis_ante43",88693,322,912639211
1531441491666640526,"Κάθε καλοκαίρι και πιο δυνατά!

Antetokounbros_2017! Θεσσαλονίκη 18 Ιούνη, Αθήνα 25 Ιούνη! Η είσοδος είναι ΔΩΡΕΑΝ για όλους! #WeAreAllBros @thanasis_ante43 @kostas__ante13 @alex_ante34",21451,197,912639211
1527413913708525834,"AntetokounBros are in Santorini!!!!#AntetokounBros @thanasis_ante43",87160,311,912639211
1522096597177247518,"Where can I start...this man gave me the opportunity of a lifetime! He taught me how to be a professional on and off the court. He helped mold me into the man I am today. This guy took a chance on me at 18 years old and for that I am forever grateful. Congratulations Mr. Hammond, I wish you the best with your future in Orlando. From the bottom of my heart thank you for changing, not only my life, but my family's life as well! #MyGuy #ToBeContinued ... @thanasis_ante43 @kostas__ante13 @alex_ante34 @bucks",85419,191,912639211
1516201900307142865,"Playoff bound!!! W/ @thanasis_ante43 Go follow Big bro @thanasis_ante43 @thanasis_ante43 @thanasis_ante43",71444,86,912639211
1514561161403926078,"Sweet mother I will never forget you, all the suffer that you suffer for me yeah yeah 🎶 🎶 🎤🎤.. #HappyMothersDay @alex_ante34 @kostas__ante13 @thanasis_ante43 @francisadetokunbo",53884,149,912639211
1512710809717298150,"Having fun! 😃😝 W/ @kostas__ante13 @m.riddle15",98471,205,912639211
1511214928258134366,"Beast mode activated! #Antetokounbros W/ @kostas__ante13",52619,63,912639211
1511213741211252629,"New project coming soon. #Antetokounbros",107241,256,912639211
1511019952488264109,"We put in work on and off the court 💪🏾 @kostas__ante13",91532,169,912639211
1510455500168658050,"S/o my lil bro @kostas__ante13 He's making moves to make his dreams come true! Go follow him!! @kostas__ante13 @kostas__ante13 @kostas__ante13 @kostas__ante13 @kostas__ante13",50385,97,912639211
1509783987878686026,"Always supporting big bro @thanasis_ante43 #Andorra #Basketball #ACB W/ @kostas__ante13",100662,117,912639211
1502676260861883575,"While walking off the court today fans were telling me thank you and I really appreciate your gracious words, but Milwaukee Bucks fans you deserve the thank you! Thank you for supporting my teammates and I this entire season we couldn't have done it without you all! MKE really has the best fans in the league! 👏🏾",160816,1847,912639211
1496584081788753847,"Excited to debut Nike's Come Out of Nowhere series and tell my story! W/ @thanasis_ante43 #nikebasketball",89479,844,912639211
1490350985728767274,"#NationalSiblingsDay @francisadetokunbo @thanasis_ante43",55047,347,912639211
1490343204288315379,"The best brothers/Friends ever. They always have my back! #NationalSiblingsDay @kostas__ante13 @alex_ante34 @thanasis_ante43",64060,114,912639211
1487422327204677227,"Happy birthday to the most amazing person!! Thank you for giving birth to me and most important my unbelievable brothers, I love you ❤️❤️❤️ And I hope one day I can make you proud and raise my kids the same way you raise us. @thanasis_ante43 @kostas__ante13 @alex_ante34 @francisadetokunbo Last thing thank you for doing whatever it takes in daily basis to give me and my brothers a brighter future, you can rest now is our turn!! #i❤️YouMomma #HappyBirthday",83873,382,912639211
1482030725472724374,"Thank you to my friends at @bmwmilwaukeenorth for the new addition to my garage! Visit BMW of Milwaukee North in Glendale, WI for the all-star treatment! #bmw #bmwofmilwaukeenorth #7series",80278,426,912639211
1479364781567052049,"A mothers greatest masterpiece is her children! @thanasis_ante43 #MotherOf5",70135,146,912639211
1474910932894683252,"I miss my guys! @alex_ante34  @kostas__ante13",45715,100,912639211
1474908772375130384,🙌🏾🏀🙏🏾,77892,262,912639211
1474905923461244903,"Cheeseeee! 🧀😃🧀",80311,136,912639211
1457818877085200948,"Life's greatest blessing! #Family @thanasis_ante43 @kostas__ante13 @alex_ante34",78672,305,912639211
1455524466422764842,"The NBA All Star Weekend is over it was fun but now let's get back to work and finish the season strong 💪🏾. @thanasis_ante43 @kostas__ante13 @alex_ante34",147685,769,912639211
1454693469464696303,"I love when I see my family smile!! 😃😃❤️ @alex_ante34 @kostas__ante13 @thanasis_ante43",71936,232,912639211
1453381524727855663,"You don't want zero problems, big fella!!! @thanasis_ante43 @kostas__ante13 @alex_ante34",81301,484,912639211
1453147299047043795,"Family over everything! #allstarweekend2017 @thanasis_ante43 @kostas__ante13 @alex_ante34",53885,124,912639211
1452578030416632763,"@ronaldinho One of my role models before basketball took over.",104952,412,912639211
1452418522546076685,"Where it all began! @alex_ante34 @kostas__ante13 @thanasis_ante43 #Antetokounbros",59992,225,912639211
1452415167706936943,"The court that me and my brothers grew up playing on!!! @thanasis_ante43 @kostas__ante13 @alex_ante34 #WhereItAllBegan #Antetokounbros",80998,410,912639211
1451713530901707386,"One of the greatest players to ever play! #kevingarnett",62901,166,912639211
1451655376440500649,"Me and my lil bro @alex_ante34 #FamilyOverEverything",43208,85,912639211
1451653181804386008,"New Orleans with my guys!! #allstarweekend2017",35274,82,912639211
1451272038874193575,"🚌🤷🏾‍♂️👀 #DEWxNBA #ASG2017 #MILWAUKEEbucks",72170,199,912639211
1451209561176073022,"Post game photo with the kids! 🇬🇷🇬🇷 #GreatRoadWin",43929,213,912639211
1450269006120192458,"It's Valentine's Day! ❤️ #ButThatsNoneOfOurBusiness 😂 I love you mwro mou!",61365,242,912639211
1446801978092757903,"@jabariparker needs every one of you guys right now go wish him a fast recovery. #illprayforyoubrotha",91369,579,912639211
1444739525234381077,"Me and my guy @t.snell_ having fun at practice. #Boom #Boom",70464,238,912639211
1418265328257748177,"2017 #BeastMode #Activated",93545,2885,912639211
1417940945064665595,"Happy New Years from us!",61800,542,912639211
1400560479374283717,"Great team Win!",38284,549,912639211
1397602188604102814,"Great Win!!",47583,818,912639211
